username,text,tweetcreatedts,hashtags,acctdesc,location,followers,totaltweets,usercreatedts,retweetcount
nocontextkmantz,"HD Match

live Match Chelsea  Crystal Palace  Live Stream

↯❂: match 

## #CHECRY 

Broadband links ↓··

Computer
https://t.co/8OG5i82t8a
 Mobile
https://t.co/8OG5i82t8a
PC
https://t.co/8OG5i82t8a
RTWET + LIKE https://t.co/d1G8Tj6aeS",2020-10-03 11:49:50,['CHECRY'],,,3,327,2018-09-10 13:46:39,7
sikmeyisevenn,"LIVE Streaming 👀🔴

Chelsea v Crystal Palace: Premier League  ..📺

🔰
🔰
🔰

🔗LINKS &gt;&gt;  IN REPLY  👇👇👇
.
.
.
#CHECRY https://t.co/DET9w2OKN6",2020-10-03 11:49:49,['CHECRY'],genç evli dul farketmez her türlü kaçamak yapmak isteyenler dm herşey gizlilik içersinde😜,UK,32,558,2019-05-12 18:10:03,9
busratuncay96,"LIVE Streaming 👀🔴

Chelsea v Crystal Palace: Premier League  ..📺

🔰
🔰
🔰

🔗LINKS &gt;&gt;  IN REPLY  👇👇👇
.
.
.
#CHECRY https://t.co/DET9w2OKN6",2020-10-03 11:49:49,['CHECRY'],"Sinirli değilim Rizeliyim❤
GÜ/Saglık Yönetimi 
ikizler",,53,510,2015-09-10 08:40:14,9
emineklnc001,"LIVE Streaming 👀🔴

Chelsea v Crystal Palace: Premier League  ..📺

🔰
🔰
🔰

🔗LINKS &gt;&gt;  IN REPLY  👇👇👇
.
.
.
#CHECRY https://t.co/DET9w2OKN6",2020-10-03 11:49:49,['CHECRY'],Mustafa Kemal Atatürk 🇹🇷,USA,121,600,2017-01-16 18:13:35,9
Benibenisavcini,"LIVE Streaming 👀🔴

Chelsea v Crystal Palace: Premier League  ..📺

🔰
🔰
🔰

🔗LINKS &gt;&gt;  IN REPLY  👇👇👇
.
.
.
#CHECRY https://t.co/DET9w2OKN6",2020-10-03 11:49:49,['CHECRY'],HİÇBİR ŞEYİN ORTASI,,189,427,2016-11-17 16:57:05,9
KissKizza,Ben Chilwell has lost possession (5) more times than any other player on the pitch against Crystal Palace in the opening 10 minutes.,2020-10-03 11:49:48,[],https://t.co/8rxjPoJ1EA…,Nigeria/London,769,52260,2016-02-01 22:00:53,587
lukeewhitee,"Southampton, Crystal Palace and West Ham have enquired about taking Theo Walcott on loan. 

Would you want Theo to return? 🤔

#saintsfc [TeamTalk] https://t.co/D3Nh3YqmXo",2020-10-03 11:49:47,[],22 / Season ticket holder Southampton FC ❤️,"Southampton, England",407,13992,2012-04-11 11:30:34,2
Adam_Palace,Right I need a GIF of Eze sending Kante to the shops immediately #CPFC #CHECRY,2020-10-03 11:49:46,"['CPFC', 'CHECRY']",#CPFC ❤️💙,Selhurst park,951,8706,2014-04-19 12:53:15,0
ken_moore12,"@TheFerrisWheel_ The time we played Crystal Palace, at their home, in their away kit, and won. 

@Gringo3333
's first goal for Blues gave us all three points over the Eagles Eagle in March 1997.",2020-10-03 11:49:45,[],,,21,1929,2010-10-10 21:40:53,0
kethelensales,"You have watched a broadcast broadcast 🔥

Live streaming Chelsea vs Crystal Palace

Watch the match #تشيِلسي_كريستاَل

⌘
👇Link broadcasters👇
⌘
Mobile link
https://t.co/zFjWmQTst3 

Link to PC
https://t.co/lWyMUlE8au",2020-10-03 11:49:45,['تشيِلسي_كريستاَل'],,nova cintra,4,48,2013-04-28 18:31:15,0
StyleOfJBieber,"⍣ Chelsea ⤨ Crystal Palace ⍣
⭆ Don't miss it 
⟼⍣⍣ Premiere League

▇ STREAM ⤸ ⤸
✪── https://t.co/LOEw2yorXU
✪── https://t.co/LOEw2yorXU

⭕️ #تشِيلسي_كريستال_بالاَس

♡ &amp; ⤻ https://t.co/u1zj1KeEpd",2020-10-03 11:49:42,[],"Born 09.05.11  the 11:00
Never Say Never  On DVD 13th ;)",In Her Heart,47,1059,2011-05-09 13:51:57,16
BieberBagel,"⍣ Chelsea ⤨ Crystal Palace ⍣
⭆ Don't miss it 
⟼⍣⍣ Premiere League

▇ STREAM ⤸ ⤸
✪── https://t.co/LOEw2yorXU
✪── https://t.co/LOEw2yorXU

⭕️ #تشِيلسي_كريستال_بالاَس

♡ &amp; ⤻ https://t.co/u1zj1KeEpd",2020-10-03 11:49:42,[],♥ SWAGG,вeʟieвers ʟand ♥,207,1034,2011-04-02 09:52:32,16
peerpieters,"⍣ Chelsea ⤨ Crystal Palace ⍣
⭆ Don't miss it 
⟼⍣⍣ Premiere League

▇ STREAM ⤸ ⤸
✪── https://t.co/LOEw2yorXU
✪── https://t.co/LOEw2yorXU

⭕️ #تشِيلسي_كريستال_بالاَس

♡ &amp; ⤻ https://t.co/u1zj1KeEpd",2020-10-03 11:49:42,[],AJAX!,,76,2833,2011-05-11 05:24:49,16
Bettor_Club,"@ChelseaFC NEW GAME ON !!! ⚽️⚽️⚽️🏟️🏟️🏟️⚽️⚽️⚽️

» England 🏴󠁧󠁢󠁥󠁮󠁧󠁿» Premier League »⏰ START IN 5' MIN. !!!

  Chelsea vs. Crystal Palace – Both Teams To Score – 2,00

AH - Asian Handicap
BEST TIP

If You Liked This Bet, You Can Help Us With a Like❤️&amp;🔁 Retweet👍😎 https://t.co/j9HiPHuAj7",2020-10-03 11:49:41,[],Football Bet Today - Free football betting predictions tips,,1333,47955,2019-05-12 13:08:49,0
larorans123,"FREE LIVE STREAM

 Two changes from  

Match Chelsea  Crystal Palace  Live Stream

 (((Live Stream HD))) 

LIVE 1 &gt;&gt;&gt; https://t.co/cPeOXm8Lor
Live 2 &gt;&gt;&gt; https://t.co/cPeOXm8Lor
Live 3 &gt;&gt;&gt; https://t.co/cPeOXm8Lor
Retweet – Like

 ## #CHECRY https://t.co/Yh8qMwrni1",2020-10-03 11:49:41,[],,"São Paulo, Brasil",46,656,2017-09-21 19:27:45,6
tugaykusaksiz,"LIVE Streaming 👀🔴

Chelsea v Crystal Palace: Premier League  ..📺

🔰
🔰
🔰

🔗LINKS &gt;&gt;  IN REPLY  👇👇👇
.
.
.
#CHECRY https://t.co/DET9w2OKN6",2020-10-03 11:49:41,['CHECRY'],"WATCH NOW
WATCH NOW",,6,10,2014-11-07 06:14:03,9
vezinhabep,"⍣ Chelsea ⤨ Crystal Palace ⍣
⭆ Don't miss it 
⟼⍣⍣ Premiere League

▇ STREAM ⤸ ⤸
✪── https://t.co/LOEw2yorXU
✪── https://t.co/LOEw2yorXU

⭕️ #تشِيلسي_كريستال_بالاَس

♡ &amp; ⤻ https://t.co/u1zj1KeEpd",2020-10-03 11:49:41,[],,cacequi-rs,56,889,2012-05-12 20:51:16,16
lovaruhoran,"⍣ Chelsea ⤨ Crystal Palace ⍣
⭆ Don't miss it 
⟼⍣⍣ Premiere League

▇ STREAM ⤸ ⤸
✪── https://t.co/LOEw2yorXU
✪── https://t.co/LOEw2yorXU

⭕️ #تشِيلسي_كريستال_بالاَس

♡ &amp; ⤻ https://t.co/u1zj1KeEpd",2020-10-03 11:49:40,[],,Andrea.,2,1859,2012-01-07 20:06:49,16
Alme_pao,"⍣ Chelsea ⤨ Crystal Palace ⍣
⭆ Don't miss it 
⟼⍣⍣ Premiere League

▇ STREAM ⤸ ⤸
✪── https://t.co/LOEw2yorXU
✪── https://t.co/LOEw2yorXU

⭕️ #تشِيلسي_كريستال_بالاَس

♡ &amp; ⤻ https://t.co/u1zj1KeEpd",2020-10-03 11:49:39,[],Amo al Señor Luis Fonsi,Santiago de Chile,125,6008,2010-07-23 02:08:19,16
watersdean11,"⍣ Chelsea ⤨ Crystal Palace ⍣
⭆ Don't miss it 
⟼⍣⍣ Premiere League

▇ STREAM ⤸ ⤸
✪── https://t.co/LOEw2yorXU
✪── https://t.co/LOEw2yorXU

⭕️ #تشِيلسي_كريستال_بالاَس

♡ &amp; ⤻ https://t.co/u1zj1KeEpd",2020-10-03 11:49:39,[],,,212,701,2013-08-12 00:06:17,16
Matt_Fvyz,"Today: Chelsea vs. Crystal Palace.

👉👈 https://t.co/YosqMAWlAZ",2020-10-03 11:49:37,[],” May you live every day of your life🦋🏝,Your Street,1472,8311,2018-12-21 21:30:55,5570
GeorgeMarin2,"FREE LIVE STREAM

 Two changes from  

Match Chelsea  Crystal Palace  Live Stream

 (((Live Stream HD))) 

LIVE 1 &gt;&gt;&gt; https://t.co/cPeOXm8Lor
Live 2 &gt;&gt;&gt; https://t.co/cPeOXm8Lor
Live 3 &gt;&gt;&gt; https://t.co/cPeOXm8Lor
Retweet – Like

 ## #CHECRY https://t.co/Yh8qMwrni1",2020-10-03 11:49:37,[],,,1,497,2012-02-18 13:22:29,6
10elhadj,"Today: Chelsea vs. Crystal Palace.

👉👈 https://t.co/YosqMAWlAZ",2020-10-03 11:49:37,[],#GalsenBoy 🇸🇳 _ Blaugrana 💙❤️_ Anime lover 👻,"Milan, Lombardie",615,34521,2018-03-15 13:25:08,5570
alejolivgk20,"⍣ Chelsea ⤨ Crystal Palace ⍣
⭆ Don't miss it 
⟼⍣⍣ Premiere League

▇ STREAM ⤸ ⤸
✪── https://t.co/LOEw2yorXU
✪── https://t.co/LOEw2yorXU

⭕️ #تشِيلسي_كريستال_بالاَس

♡ &amp; ⤻ https://t.co/u1zj1KeEpd",2020-10-03 11:49:37,[],,,304,1488,2012-12-10 23:09:35,16
stlawal,Ben Chilwell has lost possession (5) more times than any other player on the pitch against Crystal Palace in the opening 10 minutes.,2020-10-03 11:49:37,[],🙏🏾,,180,26228,2012-05-18 13:53:41,587
faizzuhairi28,"17 minutes played: Chelsea 0-0 Crystal Palace

#CHECRY | #CFC | @ChelseaFC https://t.co/agGAn22njc",2020-10-03 11:49:37,"['CHECRY', 'CFC']","#JISOO #ROSÉ 
@chelseafc",jisoo solo stan 🌸💕,25,11662,2020-06-22 16:33:37,1
WolfgangDanso,"Opening 10 mins observations. Palace quite physical on Havertz, Chilwell looks sharp and the two centre backs of Zouma and Thiago Silva have so far dominated in the air. Slow start from both teams really. #CFC #CHECRY",2020-10-03 11:49:35,[],"Entrepreneur | Business Consultant | Philanthropic 
🇬🇭 
|football fanatic | | @ChelseaFC |",Ghana,878,111828,2011-05-24 23:32:37,57
derrickdarius1,"Watch Chelsea vs Crystal Palace live streaming link 1

Follow @derrickdarius1 for more updates ✅💯
#CHECRY #MUFC #Chelsea #EPL

https://t.co/TX3JOoArJp",2020-10-03 11:49:34,"['CHECRY', 'MUFC', 'Chelsea', 'EPL']",Winning Ways...,,187,66,2019-02-11 15:28:55,8
bobby_NF2010,"✌️ ✌️ Premier League 🏆     

Live Stream  ⚽️⚽️

Chelsea vs Crystal Palace 

♐️Link 1(720):     https://t.co/dci5aCC7ad
♐️Link 2(480):     https://t.co/dci5aCC7ad
🏅  🔴#CِHEّCRY⚽️ ⚫️🔵

RTWET🔄 + LIKE ❤️ https://t.co/IsbdGQ5IaN",2020-10-03 11:49:34,['CِHEّCRY'],,,14,30,2010-08-19 17:10:21,1
NiteOwls_RSA,"Chelsea vs Crystal Palace LIVE HD #CHECRY 

Follow @NiteOwls_RSA and turn notifications on for all matches

https://t.co/RoHkGIjzm5",2020-10-03 11:49:33,['CHECRY'],"#TrendOnTheMove ■ #TOTM □
○Content Creation●Marketing•promotions |we'll take your brand to the people|",,1538,8985,2020-02-20 10:59:57,0
King_Pishee,"As an Arsenal fan, today I choose to a friend of Crystal Palace. Hawa Nduthi FC watandikwe leo

#EPLOnK24TV https://t.co/HD8glrtarI",2020-10-03 11:49:33,['EPLOnK24TV'],Mshenzi. Naheshimu Penzi!,somewhere in the world ,488,4661,2019-07-23 11:00:57,4
CA425X,"Friends of Crystal Palace we have arrived. 😂 https://t.co/NBM1CzlI35 
#MegaNyongeza https://t.co/c3ARCfw1WB",2020-10-03 11:49:32,['MegaNyongeza'],★ ★ ★ ★ ☆ | Member; Retweeter's Association | CAD Drafter,Earth,313,1857,2013-07-14 07:44:49,6
KoZaw60053433,Chelsea vs Crystal Palace – EPL Match Off fourth week,2020-10-03 11:49:32,[],I like manunited,,0,3,2020-09-26 14:29:46,0
Thefyelala,"⍣ Chelsea ⤨ Crystal Palace ⍣
⭆ Don't miss it 
⟼⍣⍣ Premiere League

▇ STREAM ⤸ ⤸
✪── https://t.co/LOEw2yorXU
✪── https://t.co/LOEw2yorXU

⭕️ #تشِيلسي_كريستال_بالاَس

♡ &amp; ⤻ https://t.co/u1zj1KeEpd",2020-10-03 11:49:31,['تشِيلسي_كريستال_بالاَس'],Segui no Ask.fm  http://t.co/YE68Ulkk6T ! :3 :***,Limeira SP,58,49,2012-11-24 02:51:50,16
DenFajar_,Chelsea vs Crystal Palace – EPL Match Off fourth week https://t.co/m1W6E1NQtn,2020-10-03 11:49:30,[],Unpad'11 |,Jatinangor Education City,495,19143,2010-01-02 10:28:38,0
drizzie99,"Crystal Palace ultra defending... It's going to be a long day 

Hopefully it ends well 🤞",2020-10-03 11:49:30,[],I just want to see the sun shine tomorrow ⛅,On the brighter side,2660,181851,2013-04-08 22:02:57,1
razaq__jr,Ben Chilwell has lost possession (5) more times than any other player on the pitch against Crystal Palace in the opening 10 minutes.,2020-10-03 11:49:29,[],#MUFC,,565,9206,2013-07-23 00:50:33,587
sacranie11,Crystal Palace’s away kit... #CHECRY https://t.co/Gx4NDohF3h,2020-10-03 11:49:29,['CHECRY'],Cool fun and funny,"England, United Kingdom",39,561,2017-06-13 21:25:14,1
Bettor_Club,"@BBCSport @5liveSport NEW GAME ON !!! ⚽️⚽️⚽️🏟️🏟️🏟️⚽️⚽️⚽️

» England 🏴󠁧󠁢󠁥󠁮󠁧󠁿» Premier League »⏰ START IN 5' MIN. !!!

  Chelsea vs. Crystal Palace – Both Teams To Score – 2,00

AH - Asian Handicap
BEST TIP

If You Liked This Bet, You Can Help Us With a Like❤️&amp;🔁 Retweet👍😎 https://t.co/snDlOMxwhn",2020-10-03 11:49:29,[],Football Bet Today - Free football betting predictions tips,,1333,47955,2019-05-12 13:08:49,0
fauzian12,Chelsea vs Crystal Palace – EPL Match Off fourth week,2020-10-03 11:49:29,[],,Jakarta ,57,488,2013-02-01 07:57:13,0
LosoLFC,Ben Chilwell has lost possession (5) more times than any other player on the pitch against Crystal Palace in the opening 10 minutes.,2020-10-03 11:49:28,[],https://t.co/DVNdQPyOqj,,4939,66111,2016-10-24 22:34:18,587
adekunle9959,"@talkSPORTLive Chelsea 1 vs Crystal palace 1. Enjoying your commentary from Ibadan, Nigeria.",2020-10-03 11:49:27,[],,,1,39,2017-09-12 09:30:53,1
BiancaBSilva,"📛Premier League 🏆   
 
  Live Stream 📛 Chelsea vs Crystal Palace  

📛 Broadcast live: ↓

LINK 🎥1&gt;&gt;     https://t.co/QzTihedG9k
LINK 🎥2&gt;&gt;     https://t.co/QzTihedG9k
LINK 🎥3&gt;&gt;     https://t.co/QzTihedG9k

🏅  🔴#CِHEّCRY⚽️ ⚫️🔵

RTWET 🔄",2020-10-03 11:49:26,['CِHEّCRY'],,Brasil,5,22,2010-07-21 03:36:09,0
MikaHakeem,"Today: Chelsea vs. Crystal Palace.

👉👈 https://t.co/YosqMAWlAZ",2020-10-03 11:49:26,[],"Entrepreneur. Selangor FC & Manchester United. Yes, I love memes!",Made Of Manchester,839,46787,2012-08-22 09:09:55,5570
edking_,"HD Match

live Match Chelsea  Crystal Palace  Live Stream

↯❂: match 

## #CHECRY 

Broadband links ↓··

Computer
https://t.co/8OG5i82t8a
 Mobile
https://t.co/8OG5i82t8a
PC
https://t.co/8OG5i82t8a
RTWET + LIKE https://t.co/d1G8Tj6aeS",2020-10-03 11:49:26,['CHECRY'],,Porto Alegre,1,32,2012-02-16 22:06:35,7
18_february94,Ben Chilwell has lost possession (5) more times than any other player on the pitch against Crystal Palace in the opening 10 minutes.,2020-10-03 11:49:24,[],"Yesterday is history, Today is a gift, Tomorrow is a mystery","Zhejiang, People's Republic of China",271,44939,2012-04-19 20:15:09,587
AbsoluteChelsea,"17 minutes played: Chelsea 0-0 Crystal Palace

#CHECRY | #CFC | @ChelseaFC https://t.co/agGAn22njc",2020-10-03 11:49:23,"['CHECRY', 'CFC']","Independent #CFC Channel: News, Coverage, Opinion and more on @SInow | Enquiries/Opportunities: general@absolutechelsea.com",,47509,23235,2015-12-16 16:36:58,1
idanknow05,"A must win game this afternoon against Crystal Palace. Both RJ and Travis give us their score predictions for this afternoons early kick-off.

What’s your score prediction?

✍️|@RJ_Goodthings / @Crossroads_CFC 
🎨| @EditsByAaron 

#SW6Daily #CHECRY 

https://t.co/zeEc8x0VhC",2020-10-03 11:49:22,[],English teacher living in SE Asia | Happily married to Chelsea Football Club | Writer for @SW6Daily and @ChelseaFC_VAVEL | 🇿🇼🇧🇼🇰🇭,In a classroom,709,7039,2012-06-03 20:01:55,7
Rheeta_xo,"Today: Chelsea vs. Crystal Palace.

👉👈 https://t.co/YosqMAWlAZ",2020-10-03 11:49:22,[],wife to @rukki_e❤️ #MessiFC IG - @rheeta_xo 👻 @rheeta_toni @wizkidayo❤️❤️ back up @OfRheeta,FCT Abuja,11417,107455,2018-09-02 20:37:33,5570
IAmMselema,Crystal Palace 👍,2020-10-03 11:49:21,[],◢ ◤ ⚽️ FC Barcelona,University Of Livingstonia,6403,42627,2012-05-01 10:01:20,0
annes_campos,"⚽️⚽️ Premier League

Direct Links 

✌️ ✌️ Chelsea vs Crystal Palace    

Live Stream  :

PS - XBox : https://t.co/RUH7tgtDKH
Mobile HD : https://t.co/RUH7tgtDKH
Computer  :  https://t.co/RUH7tgtDKH

🏅  🔴#CِHEّCRY⚽️ ⚫️🔵

Retweet",2020-10-03 11:49:20,['CِHEّCRY'],sigam-me os bons :D,"Rio grande do sul, Brasil",13,32,2010-09-04 16:10:15,0
HeleneDenay,"FREE LIVE STREAM

 Two changes from  

Match Chelsea  Crystal Palace  Live Stream

 (((Live Stream HD))) 

LIVE 1 &gt;&gt;&gt; https://t.co/cPeOXm8Lor
Live 2 &gt;&gt;&gt; https://t.co/cPeOXm8Lor
Live 3 &gt;&gt;&gt; https://t.co/cPeOXm8Lor
Retweet – Like

 ## #CHECRY https://t.co/Yh8qMwrni1",2020-10-03 11:49:19,['CHECRY'],,,19,30,2013-08-17 03:29:53,6
tweetnewscom,"[SCORE: 0-0] Chelsea vs Crystal Palace live stream commentary 03-10-2020 !!

live link: https://t.co/iiYx6avraP    

#CPFC | #CHECRY",2020-10-03 11:49:16,"['CPFC', 'CHECRY']",#Crypto https://t.co/pQ3PmLYzbK,USA,90,476,2015-04-29 12:51:41,0
allythonson,"✌️ ✌️Premier League 🏆   

Live Stream  ⚽️⚽️ ⚽Chelsea vs Crystal Palace 
🔴#CِHEّCRY⚽️

Live Streaming Link▶ 

 𝐋𝐢𝐯𝐞 𝐇𝐞𝐫𝐞&gt;&gt;&gt; ▶     https://t.co/gU7Pr5mkvQ

 𝐋𝐢𝐯𝐞 𝐇𝐞𝐫𝐞&gt;&gt;&gt; ▶     https://t.co/gU7Pr5mkvQ
Like❤ + RETWEET🔄",2020-10-03 11:49:15,['CِHEّCRY'],,,6,23,2010-02-06 21:09:07,0
virginiawan11,@ChelseaFC @premierleague Come on Crystal Palace,2020-10-03 11:49:14,[],once a gooners always a gooners,jakarta,78,197,2014-12-29 19:47:07,0
JWsnakehips,"15 gone in Chelsea palace. Only one highlight of the game so far, Lampard throwing haymakers at woy cuz he looked at him funny",2020-10-03 11:49:13,[],Everton. 🐎🏌️‍♂️,"North West, England",434,8832,2009-08-05 13:13:08,0
o_gho_gho,Ben Chilwell has lost possession (5) more times than any other player on the pitch against Crystal Palace in the opening 10 minutes.,2020-10-03 11:49:12,[],aesthete. badman. original badman.,nowhere. now here. ,701,122399,2017-11-28 11:32:33,587
Barbz_zitin,Ben Chilwell has lost possession (5) more times than any other player on the pitch against Crystal Palace in the opening 10 minutes.,2020-10-03 11:49:11,[],Hustling,Lagos,315,12717,2010-12-21 11:41:49,587
xLuap_19x,"GIVEAWAY: If Timo Werner scores first against Crystal Palace today, we'll giveaway ANY brand new Premier League shirt of your choice. 

Simply RT and follow us @FootbalIhub to enter. ✅🔁 https://t.co/k3EDpHQJkl",2020-10-03 11:49:10,[],Competitive Fifa Pro Clubs Player,,863,2175,2018-08-20 16:02:14,557
KEI07933533,"Today: Chelsea vs. Crystal Palace.

👉👈 https://t.co/YosqMAWlAZ",2020-10-03 11:49:10,[],EUROPE SOCCER,,85,10409,2019-05-06 09:24:50,5570
jasonnn1234,Ben Chilwell has lost possession (5) more times than any other player on the pitch against Crystal Palace in the opening 10 minutes.,2020-10-03 11:49:10,[],"⚽️ Arsenal FC ⚽️ ""success is not the key to happiness. Happiness is the key to success.""","Islington, London",2504,22306,2011-07-09 10:14:39,587
leo1817,"GIVEAWAY: If Timo Werner scores first against Crystal Palace today, we'll giveaway ANY brand new Premier League shirt of your choice. 

Simply RT and follow us @FootbalIhub to enter. ✅🔁 https://t.co/k3EDpHQJkl",2020-10-03 11:49:10,[],male,cyprus,45,385,2009-11-06 18:53:05,557
Chelsea_FL,"15 minutes and there's only been one clear shot for either side but Chelsea are clearly on top #CHECRY 
https://t.co/Kty8wkF5HO",2020-10-03 11:49:09,['CHECRY'],"All the latest Chelsea news, rumours and opinion from @Football_LDN. Like us on Facebook for more: https://t.co/aSkwJ8Y3Eb","London, England",147297,108089,2010-02-04 15:54:16,2
alebrunhera,"Live Matsh Here ..

✌️ ✌️Premier League  🏆 

 Live Stream  ⚽️⚽️

 stream 📶 🌐⚽ Chelsea vs Crystal Palace 
🔴#CِHEّCRY⚽️

🏆 

LINK 🎥1⃣&gt;&gt;  https://t.co/iCfBxBXV2r
 LINK 🎥2⃣&gt;&gt;  https://t.co/iCfBxBXV2r
Like❤ + RETWEET🔄 https://t.co/mr5VFd19KO",2020-10-03 11:49:09,['CِHEّCRY'],,,0,19,2013-05-25 14:39:13,0
adekunle9959,"@talkSPORTLive Chelsea 1 vs Crystal palace 1. Enjoying your commentary from Ibadan, Nigeria.",2020-10-03 11:49:08,[],,,1,39,2017-09-12 09:30:53,1
wambuajames_,"#CHECRY
Man U fans right now wishing crystal palace beats chelsea",2020-10-03 11:49:05,['CHECRY'],"Born in Kenya, son of Africa.. 
student Leader, 
The focus is to empower intellectuals, to be better","Nairobi, Kenya",7483,15218,2018-10-10 21:02:27,0
5ve_k_,"Chelsea vs Crystal Palace, live🔥
#CHECRY
#Livestream Kindly retweet and follow @5ve_k_ to enjoy more 👌🏻

#CHECRY .

 https://t.co/lLECGE8IZp",2020-10-03 11:49:05,"['CHECRY', 'Livestream', 'CHECRY']","Follow and Keep it  @5ve_k_ for live updates. 
No room for rumors.",,1208,396,2015-12-15 16:57:28,3
EpicTeenTalk,"⊦-- 𝕃𝕀𝕍𝔼 STREAM 🚨
⋮-- Chelsea ⇌ Crystal Palace ⊶ Premiere League
⋮
⊦-- STREAMING | https://t.co/Ul9Jm94YP1
⊦-- STREAMING 2 |  https://t.co/Ul9Jm94YP1

⭕️ #تشِيلسي_كريستال_بالاَس

♡ &amp; ⤻",2020-10-03 11:49:05,[],"Just another teenage girl, living her live. I am trying to tweet things people my age can relate to & yes, i love justin bieber, yo'mad?",look behind you.,122,939,2011-08-02 20:04:24,16
